text,annotation,created_at,user_id,status_id,reply_to_status_id,reply_to_user_id,country,country_code,location,lang,retweet_count,is_retweet,retweet_location,retweet_status_id,reply_count,favorite_count,retweet_favorite_count,inter_rater
"@Katie72283511 @ChuckRossDC @ckferrache @MZHemingway @MrAndyNgo @michellemalkin @clairlemon They're terrorists and cowards for wearing face masks, what a dirty rotten thing to do to spray bear and pepper spray directly at someone's face, that's bullshit and this has to stop",not_misogynistic,2019-06-30 15:43:33,1119334210727292900,1145357210471546900,1145152256393617400,1132433335551008800,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
@RobMoNeY33 Also Sova pride up in this bitch!,not_misogynistic,2019-06-30 20:26:01,940174686,1145428298094272500,1145428187901562900,713248095790899200,NA,NA,"Newport News, VA",en,1,0,NA,NA,NA,2,NA,FALSE
I had a dream I was drowning last night moe I think this bitch gave me a fake perc,not_misogynistic,2019-07-02 14:55:02,325708072,1146069775937749e3,NA,NA,NA,NA,ATM,en,0,0,NA,NA,NA,3,NA,FALSE
"FUCK BITCH MCGOBBLE
Hey warren, can I have a sip? https://t.co/MB1RqUncl9",not_misogynistic,2019-06-28 20:35:20,465334699,1144705866844790800,NA,NA,NA,NA,"Ohio, USA",en,0,0,NA,NA,NA,1,NA,FALSE
@RockConfused NOt for me!! She is butt ugly and always has been.,not_misogynistic,2019-07-01 20:01:12,964950981719949300,1145784438896377900,1145784297883750400,871511384634253300,NA,NA,United States,en,0,0,NA,NA,NA,1,NA,FALSE
"My boyfriend texted me a photo 

Of my own camel toe.",misogynistic,2019-06-29 21:12:14,1267136154,1145077538919735300,NA,NA,NA,NA,Connecticut,en,0,0,NA,NA,NA,17,NA,FALSE
A BITCH MADE A 💯 ON HER MATH TEST!!!!  ❤️🎲,not_misogynistic,2019-06-29 03:12:39,1267787407,1144805854803374100,NA,NA,NA,NA,"San Antonio, TX",en,0,0,NA,NA,NA,7,NA,FALSE
last night (not this night) I had a dream where we had to escape this building that was being attacked and there were monsters we had to use special eye wear to not be killed by. for some reason zoro from one piece was there and I kissed lucy from fairy tail. that was odd.,not_misogynistic,2019-07-02 06:49:28,43483998,1145947578418245600,NA,NA,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@septemberstereo i’m 17 you dumb fucking whore,misogynistic,2019-06-28 15:05:23,966806593823100900,1144622831755546600,1144622737304019e3,837021589543739400,NA,NA,eng / срб-hrv / fra,en,0,0,NA,NA,NA,0,NA,FALSE
"I should not be up this early, but this bitch ass bird flew into my window and now we can’t fall back asleep",not_misogynistic,2019-06-29 16:36:59,1.1351295566738801e+18,1145008269838233600,NA,NA,NA,NA,"Los Angeles, CA",en,0,0,NA,NA,NA,0,NA,FALSE
@postmodernways ohh yeee bboom bboom is a catchy bitch they have very like.     idk how to describe their songs/genre but in poland its called disco polo HDKDJDJ and it reminds me of that very dancey and a lot of kpoppies dont like it :///,not_misogynistic,2019-06-29 19:44:35,569748128,1145055481385431e3,1145054624245866500,256585833,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@kiarabong Feel this fucking bitch thing!,not_misogynistic,2019-07-02 08:58:31,1058355903148154900,1145980058860810200,1145952814868226e3,768619053355192300,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@ROBOdell4thewin @WSJ He's a butt ugly hybrid.,not_misogynistic,2019-07-02 00:37:58,1902873415,1145854087705038800,1145841569876123600,1566531451,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@falaflames HE ONLY SAID UR NAME U DUMB FUCKING WHORE,misogynistic,2019-06-27 17:08:54,753118501406175200,1144291526081765400,1144291345919402e3,3151296259,NA,NA,Ruten M @ Cactuar,en,0,0,NA,NA,NA,1,NA,FALSE
"Dedicated to my ex. 

Never stick your hand in my face again bitch
Fuck you
I don't need this shit
You stupid sadistic abusive fucking whore.

https://t.co/OPp7fCZE0P",misogynistic,2019-06-24 21:45:22,1140969160656281600,1143273938220388400,NA,NA,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
He’s a dirty cop!!!!!!! #InTheDark,not_misogynistic,2019-06-29 02:55:37,1116562108957593600,1144801566412722200,NA,NA,NA,NA,she/her,en,0,0,NA,NA,NA,0,NA,FALSE
"00*) ~ DEVIL'S DYKE ~ Bk3 ~ THE HYBRID SERIES ~ OLLI steps up, even when it's AGAINST the GRAIN  for the HYBRIDS to HUNT down a KILLER in the #LGBT WORLD ~ MI5 #THRILLERS ~ Contains strong #EROTICA ~ https://t.co/16TZNmp2Wz https://t.co/LLhsd46yRC",not_misogynistic,2019-07-01 14:35:04,339076717,1145702366034964500,NA,NA,NA,NA,London UK,en,0,0,NA,NA,NA,0,NA,FALSE
"@loftygols @Alantwatts23 @Hydro_75 Regardless, she'll always be butt ugly.",not_misogynistic,2019-06-23 19:44:19,953696026392715300,1142881086298624e3,1142409071913513e3,185213465,NA,NA,Planet Clair,en,0,0,NA,NA,NA,0,NA,FALSE
"NO ONE DESERVES CHANEL.
I AM GOING TO SLEEP WITH A SMILE ON FACE. I LOVE THIS BITCH. SHE REALLY OWNS MY HEART 😭💖 https://t.co/EmbGKxkkXV",not_misogynistic,2019-07-02 07:29:32,974526313473097700,1145957663198634e3,NA,NA,NA,NA,"Dallas, TX",en,0,0,NA,NA,NA,0,NA,FALSE
dog. this bitch waynette is the funniest person I got on my facebook I swear 😭,not_misogynistic,2019-06-30 20:32:08,2904862261,1145429835528851500,NA,NA,NA,NA,"OKLND, CA.",en,0,0,NA,NA,NA,0,NA,FALSE
VERIZON YOU FUCKING BITCH,not_misogynistic,2019-07-01 08:47:51,1037134602450563100,1145614984006651900,NA,NA,NA,NA,𝗮𝘂’𝘀 ➝,en,0,0,NA,NA,NA,0,NA,FALSE
bitches be going off on khloe for calling jordyn fat as if they wouldnt themself call the woman they got cheated on with an ugly fucking whore LMAO,misogynistic,2019-07-02 01:14:26,2437701937,1145863267002343400,NA,NA,NA,NA,NA,en,1,0,NA,NA,NA,3,NA,FALSE
@drayzze I'm having a hard time with the camel toe thing going on as well.,not_misogynistic,2019-06-30 01:17:47,16917923,1145139332921135100,1144806046092931100,1092202778,NA,NA,Canada,en,0,0,NA,NA,NA,1,NA,FALSE
"Dyke March
#Pride2019 #PrideNYC #pride
#streetphotography #DykeMarch
https://t.co/xUrLPz9QMb https://t.co/2uXERJMCWW",not_misogynistic,2019-06-30 03:09:02,464087935,1145167332588830700,NA,NA,United States,US,"Queens, New York",en,0,0,NA,NA,NA,0,NA,FALSE
@KaitoNolan Awwww :-( I got a friend with a fucking Garchomp and my mum hatched one. Her response was 'butt ugly',not_misogynistic,2019-06-25 14:44:20,795492157,1143530369725206500,1143528447890919400,901816322589421600,NA,NA,Who knows?,en,0,0,NA,NA,NA,1,NA,FALSE
"@skank_wrangler @manateehunter @VICE Oooh
It wasnt me who said that
But it's true?mushroom stimulate fear of god?damn",not_misogynistic,2019-07-01 06:47:32,2302691880,1145584707402207200,1145584407773888500,485293858,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"TAENA THREE PIKINING YEARS, BITCH HAHAHAHAHA",not_misogynistic,2019-06-30 16:41:58,929609455217471500,1145371911284637700,NA,NA,NA,NA,Sa sinapupunan ni mama,tl,0,0,NA,NA,NA,0,NA,FALSE
"So today my gas attendant gave me a dirty look when he saw me. A look of disgust and he could barely take my cash. I am in such a positive vibes only mood that I smiled, said thank you sir and have a great day. #yourhatecanttouchme.",not_misogynistic,2019-06-29 05:04:22,4914917354,1144833967444521e3,NA,NA,NA,NA,"Oregon, USA",en,0,0,NA,NA,NA,0,NA,FALSE
"Stopped to walk Max at Devil’s Dyke - en route to Brighton. Beautiful day. 
South Downs - West Sussex, England. 🇬🇧☀️🐾🚶🏽‍♂️👀 #devilsdyke #southdowns #westsussex #sussex #england #uk #rollinghills #hills #stunning… https://t.co/ghjabTT1oT",not_misogynistic,2019-06-29 11:57:16,41488543,1144937875969994800,NA,NA,United Kingdom,GB,"London, England",en,0,0,NA,NA,NA,0,NA,FALSE
@yoouneedathneed FUCK BITCH I WANT BIG MAC,not_misogynistic,2019-07-01 13:29:43,1049455080016158700,1145685917094555600,1145685830989733900,1143361579657891800,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
@JohnBrennan An angry dyke hating her country is not what I’d call USA representation.,misogynistic,2019-06-29 04:12:45,1245022303,1144820977605500900,1144771387464327200,910492003359760400,NA,NA,Usa,en,0,0,NA,NA,NA,0,NA,FALSE
@Skank @DiegoRuahn Te ver .,not_misogynistic,2019-07-01 15:03:09,71524078,1145709430853517300,1145696055402483700,16332305,NA,NA,Contagem/Minas Gerais Brasil,es,0,0,NA,NA,NA,1,NA,FALSE
@DouboTreCinco aye I already know where you stay while you retweeting shit WHORE,misogynistic,2019-07-01 19:53:37,255038983,1145782530802630700,NA,437799626,NA,NA,Des Moines,en,0,0,NA,NA,NA,1,NA,FALSE
Mike scott aint no fucking bitch,misogynistic,2019-06-30 23:16:36,453548992,1145471225768087600,NA,NA,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"Imaginate el pobre Dick Van Dyke, crucificado en Times Square.",not_misogynistic,2019-07-02 00:09:17,14070815,1145846872407519200,1145846575899525100,14070815,NA,NA,Sierras de Comechingonia.,ca,0,0,NA,NA,NA,3,NA,FALSE
don’t let me catch you face to face in this bitch,not_misogynistic,2019-06-29 03:48:02,726252401896738800,1144814756903227400,NA,NA,NA,NA,"Cleveland, OH",en,0,0,NA,NA,NA,0,NA,FALSE
"my aunt had to sneak in with her husband, a rabbi.  She could have stayed in Europe and be killed by the Nazis. Would you have done it?  Have compassion! https://t.co/qiqljmOeKp",not_misogynistic,2019-07-01 23:28:16,32903277,1145836546752299e3,NA,NA,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"How this woman gets away with what she says is beyond me, she has no fucking idea of what people go through day to day, just to have a decent life. She is living in her ignorant little bubble.. No other word, Katie your a CUNT! https://t.co/HtZ9zgrm86",not_misogynistic,2019-06-21 21:02:59,83649381,1142176106600181800,NA,NA,NA,NA,"Sandbach, England",en,0,0,NA,NA,NA,1,NA,FALSE
LMFAO this bitch got fired for asking for the schedule https://t.co/DypGRMoHlJ,not_misogynistic,2019-06-29 19:42:06,547839863,1145054854450221e3,NA,NA,NA,NA,broward,en,0,0,NA,NA,NA,1,NA,FALSE
@IzzyxRivera91 You just say this because you’re a fucking whore!,misogynistic,2019-06-29 18:17:42,37151055,1145033617728348200,1145030642662629400,1078278696119742500,NA,NA,"California, USA",en,0,0,NA,NA,NA,0,NA,FALSE
@stonecold2050 How much time do you have? We can start with the skank factor and go on from there....,misogynistic,2019-06-30 22:08:06,822306701558698e3,1145453985136095200,1145403341494558700,780955609394884600,NA,NA,Trump Shithole,en,0,0,NA,NA,NA,0,NA,FALSE
Whore feelings,misogynistic,2019-07-02 05:25:39,882328791091220500,1145926486228185100,NA,NA,NA,NA,"Almoradí, España",en,0,0,NA,NA,NA,1,NA,FALSE
"@flirtaeh Jimin kissed my neck

okAy wHat ThE acTuaL fUcK bItch iM—",not_misogynistic,2019-06-26 06:47:42,1135783381961125900,1143772808469610500,1143533335966179300,1053067546608382e3,NA,NA,Yoongi's Hearteu🇵🇭,en,0,0,NA,NA,NA,1,NA,FALSE
I like it alot since the mutations range from being butt ugly to being the physical embodiment of God,not_misogynistic,2019-06-29 21:50:49,718364993306173400,1145087250658725900,1145086461395525600,718364993306173400,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
A Dirty Game (Documentary - 2002) https://t.co/03ENYJ0tbY,not_misogynistic,2019-07-02 02:33:38,445163642,114588319577634e4,NA,NA,NA,NA,Ushuaia,en,0,0,NA,NA,NA,0,NA,FALSE
Can I give you a nice big creampie(; I wish you would sit on my lap while you grind and I call you a dirty little… — ugh please https://t.co/DGWMmqtWuk,misogynistic,2019-07-01 04:29:21,1.1399903968708239e+18,1145549930632818700,NA,NA,NA,NA,18!!,en,0,0,NA,NA,NA,2,NA,FALSE
"This world is Rotten.Rotten people should be killed off to cleanse this world ""Yagami Raito"" #OtakuQuote #L",not_misogynistic,2019-06-30 19:42:30,484537924,1145417345780703200,NA,NA,NA,NA,OA LINE : @gvt9300l,en,0,0,NA,NA,NA,0,NA,FALSE
"@blanchettswhore Sunday,paul :)tweet?
cele,blanchetts :) whore...?
reply this tweet with your favorite scarlett :)
picture you had saved on your camera roll, i'll start",misogynistic,2019-06-30 16:24:26,1657458398,1145367498860240900,1145107958054957e3,708333165669126100,NA,NA,"Haarlemmermeer, Nederland",en,0,0,NA,NA,NA,0,NA,FALSE
"We’ve got 1 word for this one— G O A L S ❤️⠀
•⠀
• ⠀
This lovely home is situated above Del Mar Village with gorgeous ocean views. It’s all about location here— walk to all the great shops + restaurants in The Village, &amp; to beautiful Del Mar beach!(https://t.co/mnm36UbQQM) https://t.co/p2xlR5zmyT",not_misogynistic,2019-07-02 01:15:05,41801668,1145863428575309800,NA,NA,NA,NA,"Orange County, Ca",en,0,0,NA,NA,NA,0,NA,FALSE
"was trying to get to NOPA from 16th st BART, totally forgot about when the Dyke March was starting and the Uber system is overloaded, at least I got to see the march take over Valencia st.",not_misogynistic,2019-06-30 01:50:32,2800732602,1.1451475759740559e+18,NA,NA,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"@nt_d_grlnxtdoor @LifeTruth___ @narendramodi And that's why i'm advocating lab grown meat, animals won't be killed for it and will not have any blood whatsoever in it.
Just will be as taste as original meat.",not_misogynistic,2019-07-01 19:42:27,1131625566459686900,1145779720362971100,1145768618199679e3,907486893683519500,NA,NA,Gotham,en,0,0,NA,NA,NA,0,NA,FALSE
I hear mom talking to her friends telling her fucking bitch ass friends who doesn’t give a shit about her talking shit about me telling them “she’s not going out anymore that’s it” guess what mom you can’t stop me from going out I’m not 16 anymore I’m 22,not_misogynistic,2019-07-01 03:39:33,976014788215140400,1145537396936728600,NA,NA,NA,NA,United States,en,0,0,NA,NA,NA,1,NA,FALSE
"@piersmorgan Code Red, skank alert!",misogynistic,2019-07-01 01:27:42,2560437690,1145504217282613200,1145403392405266400,216299334,NA,NA,Wisconsin,da,0,0,NA,NA,NA,0,NA,FALSE
@alpeshpatel6190 Fucking bitch island. All snakes.,not_misogynistic,2019-06-28 19:03:57,96186277,1144682869304041500,1144679381324972e3,384622504,NA,NA,Bolton,en,0,0,NA,NA,NA,0,NA,FALSE
@kiIIercupid okay then you stupid whore,misogynistic,2019-07-01 06:45:22,1063165726809378800,1145584159085273100,1145583517314748400,1089507266087268400,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
THIS. fucking whore right here https://t.co/UxCfi5AUcX,misogynistic,2019-06-28 12:28:40,883779789022269400,1144583390202617900,NA,NA,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"Replace any word in a BTS song with ""camel toe"". https://t.co/HS7CGNUkYZ",misogynistic,2019-06-28 19:17:36,1062451405510860800,1144686302283161600,NA,NA,NA,NA,Taebooty,en,0,0,NA,NA,NA,8,NA,FALSE
bitch i woke up early so i can get up in time to go to the movies with my irl and i cant even go😐,not_misogynistic,2019-06-29 14:58:34,1014973129666461700,1144983503777521700,NA,NA,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
@horowitz39 She's gonna rock n rolla with the Ayatollah !!! Another bundle of cash of course ... they can ride her camel (toe) I mean camel on a moonlight drive...,misogynistic,2019-06-30 19:44:51,194764314,1145417936561168400,1145416696720584700,187578616,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"@sinlife_media The bartender that robbed me last week.
Of my cash and my trust of her and my bar as a whole now, fucking whore.

I almost got in a fight with our gm over it and he was just like, ""oh well that happens, get over it."" It was in YOUR safe fuckhead!! 

(Sorry4Rant)",not_misogynistic,2019-06-27 17:03:42,18710307,1144290216787755e3,1144142186826670100,1043855480655933400,NA,NA,"Ohio, USA",en,0,0,NA,NA,NA,1,NA,FALSE
@tylerfromvegas really whore,misogynistic,2019-06-29 07:58:04,854124097768443900,1144877679705043e3,1144877598180356100,1130057970686005200,NA,NA,founder,en,0,0,NA,NA,NA,0,NA,FALSE
His dads a fucking whore so who’s to think this nigggggggguh ain’t?!?,not_misogynistic,2019-06-28 13:12:20,134314936,1144594381149597700,NA,NA,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@KEEMSTAR your a cunt and you are a pussy for blocking me. Fight simon. Prove your not a bitch,misogynistic,2019-06-23 21:05:55,909148561979387900,1142901622181417e3,NA,872683897,NA,NA,OD’ed on wendys bathroom floor,en,0,0,NA,NA,NA,0,NA,FALSE
why did that girl make it seem like jimin was trying to degrade her bitch i will * u,misogynistic,2019-06-29 03:44:30,957873553352765400,1144813867442171900,NA,NA,NA,NA,⠀,en,0,0,NA,NA,NA,2,NA,FALSE
EHAT THE FUCK @AmazingPhil I LOVE YOU SO M7CH FUCKING BITCH,not_misogynistic,2019-06-30 20:39:52,1100816127180111900,1145431780444573700,NA,NA,NA,NA,she/her,en,0,0,NA,NA,NA,1,NA,FALSE
agora eh serio um show do Skank nesse vda eh TUDO q eu peço,not_misogynistic,2019-07-01 02:56:27,735054469252194300,1145526550265307100,NA,NA,NA,NA,Timóteo,pt,1,0,NA,NA,NA,0,NA,FALSE
@ULTRAGLOSS Thank you Logan for building my childhood leading me up to being a white mans whore by being in the Percy Jackson movies,not_misogynistic,2019-07-02 21:20:03,833017154907672600,1146166668000780300,1145719788506947600,932112668542099500,NA,NA,Fuck,en,0,0,NA,NA,NA,0,NA,FALSE
"1. maybe u shouldn’t say i’m a bitch every 5 minutes then!!
2. sorry. i will never go to panera with my mother again while you are still sleeping and say you don’t want to come with! or do anything with my family ever again! https://t.co/xnDyvu377L",not_misogynistic,2019-07-01 22:12:59,2991201002,1145817602901631e3,NA,NA,United States,US,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"@cspanwj He saw the South and North Korean Leaders do this and what kind of publicity they got, so the attention whore wants the same. Imagine what these same RapepubliKKKlans would say if Obama was courting Dictators like this man.",not_misogynistic,2019-06-30 11:11:25,823642060456652800,1145288727499030500,1145286730247036900,15923226,NA,NA,NA,en,1,0,NA,NA,NA,1,NA,FALSE
"@nogoodhater @Rosybud123 And as mother's, sometimes you don't even have to read the signs or even look for them. There's something that happens to you on the inside that let's you know something just isn't right. It's a natural instinct you feel when your children are in danger. For most, I imagine.",not_misogynistic,2019-06-30 11:50:35,1038755424403640300,1145298584679718900,1145293515863339e3,976628540727840800,NA,NA,"Georgia, USA",en,1,0,NA,NA,NA,1,NA,FALSE
